,images,name_of_dog
7811,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8487.jpg,australian terrier
7812,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8522.jpg,australian terrier
7813,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8531.jpg,australian terrier
7814,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8557.jpg,australian terrier
7815,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8594.jpg,australian terrier
7816,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8702.jpg,australian terrier
7817,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8706.jpg,australian terrier
7818,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8721.jpg,australian terrier
7819,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_8778.jpg,australian terrier
7820,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_895.jpg,australian terrier
7821,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_987.jpg,australian terrier
7822,images/stanford-dogs-dataset/images/Images/n02096294-Australian_terrier/n02096294_989.jpg,australian terrier
7823,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1006.jpg,dandie dinmont
7824,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1012.jpg,dandie dinmont
7825,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1015.jpg,dandie dinmont
7826,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1054.jpg,dandie dinmont
7827,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1055.jpg,dandie dinmont
7828,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1070.jpg,dandie dinmont
7829,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1098.jpg,dandie dinmont
7830,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1125.jpg,dandie dinmont
7831,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1129.jpg,dandie dinmont
7832,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1135.jpg,dandie dinmont
7833,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1143.jpg,dandie dinmont
7834,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1171.jpg,dandie dinmont
7835,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1207.jpg,dandie dinmont
7836,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1219.jpg,dandie dinmont
7837,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1267.jpg,dandie dinmont
7838,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1320.jpg,dandie dinmont
7839,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1367.jpg,dandie dinmont
7840,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_137.jpg,dandie dinmont
7841,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1385.jpg,dandie dinmont
7842,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_140.jpg,dandie dinmont
7843,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1420.jpg,dandie dinmont
7844,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1424.jpg,dandie dinmont
7845,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1448.jpg,dandie dinmont
7846,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1456.jpg,dandie dinmont
7847,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_148.jpg,dandie dinmont
7848,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1503.jpg,dandie dinmont
7849,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1511.jpg,dandie dinmont
7850,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1521.jpg,dandie dinmont
7851,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1532.jpg,dandie dinmont
7852,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1551.jpg,dandie dinmont
7853,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1605.jpg,dandie dinmont
7854,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1613.jpg,dandie dinmont
7855,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1614.jpg,dandie dinmont
7856,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1641.jpg,dandie dinmont
7857,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1643.jpg,dandie dinmont
7858,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1650.jpg,dandie dinmont
7859,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1653.jpg,dandie dinmont
7860,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1656.jpg,dandie dinmont
7861,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1668.jpg,dandie dinmont
7862,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1678.jpg,dandie dinmont
7863,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1760.jpg,dandie dinmont
7864,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1782.jpg,dandie dinmont
7865,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_179.jpg,dandie dinmont
7866,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1790.jpg,dandie dinmont
7867,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1793.jpg,dandie dinmont
7868,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_183.jpg,dandie dinmont
7869,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1891.jpg,dandie dinmont
7870,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1900.jpg,dandie dinmont
7871,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1926.jpg,dandie dinmont
7872,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1936.jpg,dandie dinmont
7873,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1952.jpg,dandie dinmont
7874,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_1963.jpg,dandie dinmont
7875,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2019.jpg,dandie dinmont
7876,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2055.jpg,dandie dinmont
7877,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2067.jpg,dandie dinmont
7878,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2070.jpg,dandie dinmont
7879,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2117.jpg,dandie dinmont
7880,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2224.jpg,dandie dinmont
7881,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2267.jpg,dandie dinmont
7882,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2291.jpg,dandie dinmont
7883,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2309.jpg,dandie dinmont
7884,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2310.jpg,dandie dinmont
7885,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2313.jpg,dandie dinmont
7886,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2350.jpg,dandie dinmont
7887,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2364.jpg,dandie dinmont
7888,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2376.jpg,dandie dinmont
7889,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2455.jpg,dandie dinmont
7890,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2470.jpg,dandie dinmont
7891,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2480.jpg,dandie dinmont
7892,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2504.jpg,dandie dinmont
7893,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2508.jpg,dandie dinmont
7894,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2568.jpg,dandie dinmont
7895,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2580.jpg,dandie dinmont
7896,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2603.jpg,dandie dinmont
7897,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2605.jpg,dandie dinmont
7898,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2617.jpg,dandie dinmont
7899,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2639.jpg,dandie dinmont
7900,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2711.jpg,dandie dinmont
7901,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2771.jpg,dandie dinmont
7902,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2783.jpg,dandie dinmont
7903,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_287.jpg,dandie dinmont
7904,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2890.jpg,dandie dinmont
7905,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_29.jpg,dandie dinmont
7906,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_290.jpg,dandie dinmont
7907,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2900.jpg,dandie dinmont
7908,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_294.jpg,dandie dinmont
7909,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_2940.jpg,dandie dinmont
7910,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_311.jpg,dandie dinmont
7911,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3112.jpg,dandie dinmont
7912,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3167.jpg,dandie dinmont
7913,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3195.jpg,dandie dinmont
7914,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3241.jpg,dandie dinmont
7915,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3289.jpg,dandie dinmont
7916,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3306.jpg,dandie dinmont
7917,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3311.jpg,dandie dinmont
7918,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3319.jpg,dandie dinmont
7919,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3349.jpg,dandie dinmont
7920,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_335.jpg,dandie dinmont
7921,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3356.jpg,dandie dinmont
7922,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3427.jpg,dandie dinmont
7923,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3431.jpg,dandie dinmont
7924,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3436.jpg,dandie dinmont
7925,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3451.jpg,dandie dinmont
7926,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3464.jpg,dandie dinmont
7927,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3486.jpg,dandie dinmont
7928,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3560.jpg,dandie dinmont
7929,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3603.jpg,dandie dinmont
7930,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3655.jpg,dandie dinmont
7931,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3656.jpg,dandie dinmont
7932,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3731.jpg,dandie dinmont
7933,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3776.jpg,dandie dinmont
7934,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3832.jpg,dandie dinmont
7935,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3847.jpg,dandie dinmont
7936,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3848.jpg,dandie dinmont
7937,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3860.jpg,dandie dinmont
7938,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3888.jpg,dandie dinmont
7939,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3925.jpg,dandie dinmont
7940,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3930.jpg,dandie dinmont
7941,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_394.jpg,dandie dinmont
7942,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3969.jpg,dandie dinmont
7943,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3974.jpg,dandie dinmont
7944,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3982.jpg,dandie dinmont
7945,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3985.jpg,dandie dinmont
7946,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_3992.jpg,dandie dinmont
7947,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4.jpg,dandie dinmont
7948,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4041.jpg,dandie dinmont
7949,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4131.jpg,dandie dinmont
7950,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4184.jpg,dandie dinmont
7951,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4276.jpg,dandie dinmont
7952,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_429.jpg,dandie dinmont
7953,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4300.jpg,dandie dinmont
7954,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4318.jpg,dandie dinmont
7955,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4384.jpg,dandie dinmont
7956,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4392.jpg,dandie dinmont
7957,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4401.jpg,dandie dinmont
7958,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4416.jpg,dandie dinmont
7959,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4432.jpg,dandie dinmont
7960,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4435.jpg,dandie dinmont
7961,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4466.jpg,dandie dinmont
7962,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4480.jpg,dandie dinmont
7963,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_4494.jpg,dandie dinmont
7964,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_470.jpg,dandie dinmont
7965,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_473.jpg,dandie dinmont
7966,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_48.jpg,dandie dinmont
7967,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_482.jpg,dandie dinmont
7968,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_50.jpg,dandie dinmont
7969,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_514.jpg,dandie dinmont
7970,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_536.jpg,dandie dinmont
7971,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_546.jpg,dandie dinmont
7972,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_599.jpg,dandie dinmont
7973,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_6.jpg,dandie dinmont
7974,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_603.jpg,dandie dinmont
7975,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_612.jpg,dandie dinmont
7976,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_643.jpg,dandie dinmont
7977,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_647.jpg,dandie dinmont
7978,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_702.jpg,dandie dinmont
7979,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_708.jpg,dandie dinmont
7980,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_725.jpg,dandie dinmont
7981,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_728.jpg,dandie dinmont
7982,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_730.jpg,dandie dinmont
7983,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_806.jpg,dandie dinmont
7984,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_811.jpg,dandie dinmont
7985,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_820.jpg,dandie dinmont
7986,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_824.jpg,dandie dinmont
7987,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_832.jpg,dandie dinmont
7988,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_835.jpg,dandie dinmont
7989,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_842.jpg,dandie dinmont
7990,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_85.jpg,dandie dinmont
7991,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_850.jpg,dandie dinmont
7992,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_858.jpg,dandie dinmont
7993,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_866.jpg,dandie dinmont
7994,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_871.jpg,dandie dinmont
7995,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_91.jpg,dandie dinmont
7996,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_92.jpg,dandie dinmont
7997,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_926.jpg,dandie dinmont
7998,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_929.jpg,dandie dinmont
7999,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_930.jpg,dandie dinmont
8000,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_956.jpg,dandie dinmont
8001,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_960.jpg,dandie dinmont
8002,images/stanford-dogs-dataset/images/Images/n02096437-Dandie_Dinmont/n02096437_967.jpg,dandie dinmont
8003,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10380.jpg,boston bull
8004,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10452.jpg,boston bull
8005,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10596.jpg,boston bull
8006,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10604.jpg,boston bull
8007,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1069.jpg,boston bull
8008,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10734.jpg,boston bull
8009,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10768.jpg,boston bull
8010,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10823.jpg,boston bull
8011,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_10846.jpg,boston bull
8012,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11180.jpg,boston bull
8013,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11417.jpg,boston bull
8014,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11427.jpg,boston bull
8015,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1143.jpg,boston bull
8016,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11476.jpg,boston bull
8017,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11614.jpg,boston bull
8018,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1172.jpg,boston bull
8019,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11731.jpg,boston bull
8020,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11776.jpg,boston bull
8021,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1179.jpg,boston bull
8022,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11808.jpg,boston bull
8023,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11817.jpg,boston bull
8024,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_11836.jpg,boston bull
8025,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1207.jpg,boston bull
8026,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12168.jpg,boston bull
8027,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12352.jpg,boston bull
8028,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12362.jpg,boston bull
8029,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12372.jpg,boston bull
8030,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12374.jpg,boston bull
8031,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12464.jpg,boston bull
8032,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12485.jpg,boston bull
8033,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1260.jpg,boston bull
8034,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12716.jpg,boston bull
8035,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12776.jpg,boston bull
8036,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1281.jpg,boston bull
8037,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12825.jpg,boston bull
8038,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12844.jpg,boston bull
8039,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_12880.jpg,boston bull
8040,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1295.jpg,boston bull
8041,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1307.jpg,boston bull
8042,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1311.jpg,boston bull
8043,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1313.jpg,boston bull
8044,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1347.jpg,boston bull
8045,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1403.jpg,boston bull
8046,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1439.jpg,boston bull
8047,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1449.jpg,boston bull
8048,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_145.jpg,boston bull
8049,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1450.jpg,boston bull
8050,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1525.jpg,boston bull
8051,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1532.jpg,boston bull
8052,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1559.jpg,boston bull
8053,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1562.jpg,boston bull
8054,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1568.jpg,boston bull
8055,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1571.jpg,boston bull
8056,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1572.jpg,boston bull
8057,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1583.jpg,boston bull
8058,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1586.jpg,boston bull
8059,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1624.jpg,boston bull
8060,images/stanford-dogs-dataset/images/Images/n02096585-Boston_bull/n02096585_1645.jpg,boston bull
